,COMPILED BY @PATRICKJFL,,,,,,,,,,,,,,,,,,,
52,Andy Carter,,Conservative,Warrington South,,,Truss,Truss,-,2019,No,?,,Auth Left,Yes,,3%,51%,Soft Leave,
54,Bill Cash,,Conservative,Stone,,,Truss,Truss,Johnson,1984,No,Leave,Yes,Auth Left,,,40%,58%,Mid Leave,
66,James Cleverly,,Conservative,Braintree,,,Truss,Truss,Cleverly,2015,Yes,Leave,Yes,Auth Right,,,49%,62%,Mid Leave,
68,Therese Coffey,,Conservative,Suffolk Coastal,,,Truss,Truss,Johnson,2010,Yes,Remain,Yes,Auth Right,,,35%,55%,Soft Leave,
85,Dehenna Davison,,Conservative,Bishop Auckland,,,Truss,Truss,Hunt,2019,No,Leave,Yes,Lib Left,Yes,,18%,61%,Mid Leave,
94,Jackie Doyle-Price,,Conservative,Thurrock,,,Truss,Truss,Harper,2010,No,Remain,Yes,Auth Left,,,24%,70%,Heavy Leave,
98,David Duguid,,Conservative,Banff and Buchan,,,Truss,Truss,Gove,2017,Yes,?,,Auth Right,,,10%,54%,Soft Leave,
99,Iain Duncan Smith,,Conservative,Chingford and Woodford Green,,,Truss,Truss,Johnson,1992,No,Leave,Yes,Auth Left,,,3%,50%,Remain,
109,David Evennett,,Conservative,Bexleyheath and Crayford,,,Truss,Truss,Harper,2005,No,Remain,,Auth Right,,,30%,65%,Heavy Leave,
114,Anna Firth,,Conservative,Southend West,,,Truss,Truss,-,2022,No,?,,Lib Right,,,31%,55%,Soft Leave,
115,Katherine Fletcher,,Conservative,South Ribble,,,Truss,Truss,-,2019,No,?,,Auth Right,,,21%,57%,Mid Leave,
118,Vicky Ford,,Conservative,Chelmsford,,,Truss,Truss,Hunt,2017,Yes,?,,Lib Right,,Yes,31%,51%,Soft Leave,
119,Kevin Foster,,Conservative,Torbay,,,Truss,Truss,Javid,2015,Yes,Remain,,Auth Right,,Yes,35%,63%,Heavy Leave,
121,Mark Francois,,Conservative,Rayleigh and Wickford,,,Truss,Truss,Johnson,2001,No,Leave,Yes,Auth Left,,,56%,68%,Heavy Leave,
124,Mike Freer,,Conservative,Finchley and Golders Green,,,Truss,Truss,Hunt,2010,Yes,Remain,,Lib Right,,Yes,12%,31%,Remain,
127,Marcus Fysh,,Conservative,Yeovil,,,Truss,Truss,Johnson,2015,No,Leave,,Auth Left,,Yes,27%,60%,Mid Leave,
130,Nusrat Ghani,,Conservative,Wealden,,,Truss,Truss,Hunt,2015,Yes,Leave,,Lib Left,,Yes,42%,53%,Soft Leave,
153,Rebecca Harris,,Conservative,Castle Point,,,Truss,Truss,-,2010,Yes,Leave,,Lib Right,,,60%,73%,Heavy Leave,
159,James Heappey,,Conservative,Wells,,,Truss,Truss,Johnson,2015,Yes,Remain,,Auth Left,,Yes,16%,54%,Soft Leave,
162,Darren Henry,,Conservative,Broxtowe,,,Truss,Truss,-,2019,No,?,,Lib Left,,,10%,53%,Soft Leave,
169,Adam Holloway,,Conservative,Gravesham,,,Truss,Truss,Johnson,2005,No,Leave,Yes,Auth Left,,,33%,65%,Heavy Leave,
181,Ranil Jayawardena,,Conservative,North East Hampshire,,,Truss,Truss,Johnson,2015,Yes,Leave,,Auth Left,,Yes,34%,46%,Remain,
199,Julian Knight,,Conservative,Solihull,,,Truss,Truss,Cleverly,2015,No,Remain,,Lib Left,,,38%,53%,Soft Leave,
201,Kwasi Kwarteng,,Conservative,Spelthorne,,,Truss,Truss,Johnson,2010,Yes,Leave,,Auth Right,,,37%,60%,Mid Leave,
213,Chris Loder,,Conservative,West Dorset,,,Truss,Truss,-,2019,No,Leave,,Auth Right,,Yes,23%,51%,Soft Leave,
221,Cherilyn Mackrory,,Conservative,Truro and Falmouth,,,Truss,Truss,-,2019,No,Leave,,Auth Right,,,8%,46%,Remain,
226,Scott Mann,,Conservative,North Cornwall,,,Truss,Truss,Harper,2015,Yes,Leave,,Lib Right,,Yes,29%,60%,Mid Leave,
251,Joy Morrissey,,Conservative,Beaconsfield,,,Truss,Truss,-,2019,No,Leave,,Auth Right,,,27%,49%,Remain,
253,Wendy Morton,,Conservative,Aldridge-Brownhills,,,Truss,Truss,Hunt,2015,Yes,Remain,,Auth Left,,,50%,68%,Heavy Leave,
256,David Mundell,,Conservative,"Dumfriesshire, Clydesdale and Tweeddale",,,Truss,Truss,Gove,2005,No,Remain,,Lib Left,,,8%,45%,Remain,
281,John Redwood,,Conservative,Wokingham,,,Truss,Truss,Johnson,1987,No,Leave,,Auth Left,,Yes,12%,43%,Remain,
285,Laurence Robertson,,Conservative,Tewkesbury,,,Truss,Truss,Johnson,1997,No,Leave,Yes,Auth Left,,Yes,37%,54%,Soft Leave,
287,Andrew Rosindell,,Conservative,Romford,,,Truss,Truss,Johnson,2001,No,Leave,,Auth Left,,,38%,69%,Heavy Leave,
290,Dean Russell,,Conservative,Watford,,,Truss,Truss,-,2019,No,Leave,,Lib Right,,,8%,51%,Soft Leave,
299,Alec Shelbrooke,,Conservative,Elmet and Rothwell,,,Truss,Truss,Hunt,2010,No,Remain,Yes,Auth Left,,,30%,57%,Mid Leave,
302,Chloe Smith,,Conservative,Norwich North,,,Truss,Truss,Johnson,2009,Yes,Remain,,Lib Right,,,10%,57%,Mid Leave,
307,Amanda Solloway,,Conservative,Derby North,,,Truss,Truss,-,2019,Yes,Remain,,Auth Left,Yes,,5%,54%,Soft Leave,
341,Ben Wallace,,Conservative,Wyre and Preston North,,,Truss,Truss,Johnson,2005,Yes,Remain,,Lib Left,,,32%,54%,Soft Leave,Leaning towards' Johnson
344,Giles Watling,,Conservative,Clacton,,,Truss,Truss,Gove,2017,No,Remain,,Lib Left,,,57%,73%,Heavy Leave,
345,Suzanne Webb,,Conservative,Stourbridge,,,Truss,Truss,-,2019,No,Remain,,Auth Right,,,30%,64%,Heavy Leave,
348,Craig Whittaker,,Conservative,Calder Valley,,,Truss,Truss,-,2010,Yes,Remain,,Auth Left,,,10%,53%,Soft Leave,
349,John Whittingdale,,Conservative,Maldon,,,Truss,Truss,Johnson,1992,Yes,Leave,Yes,Auth Right,,,60%,61%,Mid Leave,
25,Aaron Bell,,Conservative,Newcastle-under-Lyme,,,Truss,Tugendhat,-,2019,No,?,,Lib Right,Yes,,17%,62%,Mid Leave,
28,Jake Berry,,Conservative,Rossendale and Darwen,,,Truss,Tugendhat,Johnson,2010,Yes,Remain,,Auth Left,,,20%,59%,Mid Leave,
36,Karen Bradley,,Conservative,Staffordshire Moorlands,,,Truss,Tugendhat,Gove,2010,No,Remain,,Lib Left,,,38%,65%,Heavy Leave,
78,James Daly,,Conservative,Bury North,,,Truss,Tugendhat,-,2019,No,?,,Auth Right,Yes,,0%,54%,Soft Leave,
141,Chris Green,,Conservative,Bolton West,,,Truss,Tugendhat,Raab,2015,No,Leave,Yes,Auth Left,,,18%,56%,Soft Leave,
245,Damien Moore,,Conservative,Southport,,,Truss,Tugendhat,Johnson,2017,No,Undisc.,,Auth Left,,,9%,46%,Remain,
248,Anne Marie Morris,,Conservative,Newton Abbot,,,Truss,Tugendhat,Raab,2010,No,Leave,Yes,Lib Left,,Yes,33%,56%,Mid Leave,
331,Anne-Marie Trevelyan,,Conservative,Berwick-upon-Tweed,,,Truss,Tugendhat,Johnson,2015,Yes,Leave,,Lib Right,,,35%,55%,Soft Leave,
334,Tom Tugendhat,,Conservative,Tonbridge and Malling,,,Truss,Tugendhat,Gove,2015,No,Remain,,Lib Left,,Yes,47%,53%,Soft Leave,
294,Paul Scully,,Conservative,Sutton and Cheam,,,Truss,Zahawi,-,2015,Yes,Leave,,Lib Left,,Yes,17%,51%,Soft Leave,
358,Nadhim Zahawi,,Conservative,Stratford-on-Avon,,,Truss,Zahawi,Raab,2010,Yes,Leave,,Lib Right,,Yes,36%,51%,Soft Leave,
43,Sara Britcliffe,,Conservative,Hyndburn,,,Truss,Zahawi,-,2019,No,?,,Lib Left,Yes,,7%,66%,Heavy Leave,
116,Mark Fletcher,,Conservative,Bolsover,,,Truss,Zahawi,-,2019,No,?,,Lib Right,Yes,,12%,70%,Heavy Leave,
183,Mark Jenkinson,,Conservative,Workington,,,Truss,Zahawi,-,2019,No,?,,Auth Left,Yes,,10%,61%,Mid Leave,
210,Brandon Lewis,,Conservative,Great Yarmouth,,,Truss,Zahawi,-,2010,Yes,Remain,Yes,Lib Left,,,41%,72%,Heavy Leave,
3,Adam Afriyie,,Conservative,Windsor,,,-,Badenoch,-,2005,No,Leave,,Lib Right,,Yes,37%,47%,Remain,
16,Kemi Badenoch,,Conservative,Saffron Walden,,,-,Badenoch,Gove,2017,Yes,Leave,,Auth Right,,Yes,44%,51%,Soft Leave,
35,Ben Bradley,,Conservative,Mansfield,,,-,Badenoch,McVey,2017,No,Remain,,Auth Left,Yes,,33%,71%,Heavy Leave,
175,Eddie Hughes,,Conservative,Walsall North,,,-,Badenoch,Raab,2017,Yes,?,,Auth Right,Yes,,33%,74%,Heavy Leave,
263,Neil O'Brien,,Conservative,Harborough,,,-,Badenoch,-,2017,Yes,?,,Lib Right,,,30%,52%,Soft Leave,
328,Justin Tomlinson,,Conservative,North Swindon,,,-,Badenoch,Johnson,2010,Yes,Leave,Yes,Lib Right,,,29%,57%,Mid Leave,
55,Miriam Cates,,Conservative,Penistone and Stocksbridge,,,-,Braverman,-,2019,No,?,,Auth Right,Yes,,15%,61%,Mid Leave,
182,Bernard Jenkin,,Conservative,Harwich and North Essex,,,-,Braverman,Johnson,1992,No,Leave,Yes,Lib Left,,,39%,59%,Mid Leave,
33,Peter Bottomley,,Conservative,Worthing West,,,-,Hunt,Hunt,1975,No,Remain,,Lib Left,,,27%,56%,Mid Leave,
234,Esther McVey,,Conservative,Tatton,,,-,Hunt,McVey,2017,Yes,Leave,,Auth Left,,,36%,46%,Remain,
72,Robert Courts,,Conservative,Witney,,,-,Shapps,Raab,2016,Yes,Leave,Yes,Auth Right,,Yes,25%,46%,Remain,
174,Neil Hudson,,Conservative,Penrith and The Border,,,-,Tugendhat,-,2019,No,?,,Lib Left,,,39%,55%,Soft Leave,
204,Robert Largan,,Conservative,High Peak,,,-,Tugendhat,-,2019,No,?,,Lib Left,Yes,,1%,51%,Soft Leave,
308,Ben Spencer,,Conservative,Runnymede and Weybridge,,,-,Tugendhat,-,2019,No,?,,Lib Left,,,34%,50%,Remain,
110,Ben Everitt,,Conservative,Milton Keynes North,,,-,Zahawi,-,2019,No,?,,Lib Left,,,10%,50%,Remain,
189,David Johnston,,Conservative,Wantage,,,-,Zahawi,-,2019,No,?,,Lib Right,,Yes,19%,47%,Remain,
262,Jesse Norman,,Conservative,Hereford and South Herefordshire,,,-,Zahawi,-,2010,Yes,Undisc.,,Lib Left,,,40%,60%,Mid Leave,
37,Graham Brady,,Conservative,Altrincham and Sale West,,,-,-,-,1997,No,Leave,,Auth Left,,,11%,39%,Remain,
45,Fiona Bruce,,Conservative,Congleton,,,-,-,Javid,2010,No,Leave,,Auth Left,,,32%,53%,Soft Leave,
60,Jo Churchill,,Conservative,Bury St Edmunds,,,-,-,Hunt,2015,Yes,Remain,,Lib Right,,,40%,54%,Soft Leave,
77,Tracey Crouch,,Conservative,Chatham and Aylesford,,,-,-,Hancock,2010,No,Undisc.,,Lib Left,,,43%,64%,Heavy Leave,
108,Nigel Evans,,Conservative,Ribble Valley,,,-,-,Johnson,1992,No,Leave,,Auth Left,,,33%,59%,Mid Leave,
138,Helen Grant,,Conservative,Maidstone and The Weald,,,-,-,Raab,2010,No,Remain,,Lib Left,,,42%,56%,Soft Leave,
140,Chris Grayling,,Conservative,Epsom and Ewell,,,-,-,Johnson,2001,No,Leave,Yes,Lib Left,,Yes,30%,48%,Remain,
160,Chris Heaton-Harris,,Conservative,Daventry,,,-,-,Leadsom,2010,Yes,Leave,Yes,Lib Left,,,45%,59%,Mid Leave,
179,Alister Jack,,Conservative,Dumfries and Galloway,,,-,-,-,2017,Yes,?,,Lib Right,,,4%,45%,Remain,
186,Boris Johnson,,Conservative,Uxbridge and South Ruislip,,,-,-,Johnson,2015,Yes,Leave,,Lib Left,,,15%,57%,Mid Leave,
202,Eleanor Laing,,Conservative,Epping Forest,,,-,-,-,1997,No,Leave,Yes,Lib Left,,,44%,61%,Mid Leave,
212,Ian Liddell-Grainger,,Conservative,Bridgwater and West Somerset,,,-,-,Johnson,2001,No,Undisc.,,Lib Left,,,42%,62%,Heavy Leave,
217,Jack Lopresti,,Conservative,Filton and Bradley Stoke,,,-,-,Johnson,2010,No,Leave,,Auth Left,,,11%,49%,Remain,
224,Kit Malthouse,,Conservative,North West Hampshire,,,-,-,Malthouse,2015,Yes,Leave,Yes,Lib Right,,Yes,45%,55%,Soft Leave,
228,Theresa May,,Conservative,Maidenhead,,,-,-,-,1997,No,Remain,,Lib Left,,Yes,33%,45%,Remain,
236,Johnny Mercer,,Conservative,Plymouth Moor View,,,-,-,Johnson,2015,Yes,Remain,,Lib Left,,,29%,66%,Heavy Leave,
244,Gagan Mohindra,,Conservative,South West Hertfordshire,,,-,-,-,2019,No,Leave,,Lib Right,,,24%,46%,Remain,
266,Priti Patel,,Conservative,Witham,,,-,-,Johnson,2010,Yes,Leave,,Auth Left,,,49%,61%,Mid Leave,
270,Andrew Percy,,Conservative,Brigg and Goole,,,-,-,Johnson,2010,No,Leave,,Lib Left,,,51%,66%,Heavy Leave,
288,Douglas Ross,,Conservative,Moray,,,-,-,Harper,2017,No,Remain,,Lib Left,,,1%,50%,Remain,
298,Alok Sharma,,Conservative,Reading West,,,-,-,Johnson,2010,Yes,Remain,,Lib Right,,,8%,52%,Soft Leave,
306,Royston Smith,,Conservative,Southampton Itchen,,,-,-,Malthouse,2015,No,Leave,,Auth Left,,,9%,60%,Mid Leave,
315,Iain Stewart,,Conservative,Milton Keynes South,,,-,-,Hunt,2010,Yes,Leave,,Auth Right,,,11%,53%,Soft Leave,
329,Michael Tomlinson,,Conservative,Mid Dorset and North Poole,,,-,-,Raab,2015,Yes,Leave,,Auth Right,,Yes,30%,57%,Mid Leave,
336,Martin Vickers,,Conservative,Cleethorpes,,,-,-,Johnson,2010,No,Leave,Yes,Auth Right,,,46%,70%,Heavy Leave,
337,Matt Vickers,,Conservative,Stockton South,,,-,-,-,2019,No,?,,Auth Right,Yes,,10%,58%,Mid Leave,
355,William Wragg,,Conservative,Hazel Grove,,,-,-,Harper,2015,No,Leave,,Lib Left,,Yes,10%,52%,Soft Leave,
